Date,Open,High,Low,Close,Adj Close,Volume
6/11/2024,42.68999863,43.22999954,42.50999832,42.99000168,42.99000168,5737476
7/11/2024,43.52000046,44.02999878,43.40000153,43.40000153,43.40000153,8339043
10/11/2024,42,42.20000076,41.58000183,41.63000107,41.63000107,10871180
11/11/2024,40.75,41.70000076,40.65999985,40.90000153,40.90000153,10020308
12/11/2024,40.15000153,40.54999924,40.02999878,40.54999924,40.54999924,7142143
13/11/2024,40.52000046,40.63000107,40.00999832,40.00999832,40.00999832,6593223
14/11/2024,40.04999924,40.25,40.01499939,40.06999969,40.06999969,7194665
17/11/2024,40.02000046,40.61000061,39.93000031,40.36000061,40.36000061,5291487
18/11/2024,40.45999908,40.70000076,40.15999985,40.31000137,40.31000137,6927990
19/11/2024,40.31000137,40.49000168,40.08000183,40.08000183,40.08000183,11603449
20/11/2024,40.04999924,40.08000183,39.61000061,39.81000137,39.81000137,9614612
21/11/2024,40,40.22000122,39.95999908,40.15999985,40.15999985,8129329
24/11/2024,40.61999893,40.61999893,40.00999832,40.20000076,40.20000076,20751804
25/11/2024,40.29999924,40.34999847,39.86000061,39.86000061,39.86000061,8120374
26/11/2024,39.72000122,39.95000076,39.66999817,39.77999878,39.77999878,7485061
27/11/2024,40.00999832,40.18999863,39.97999954,40.06999969,40.06999969,7339727
28/11/2024,39.99000168,40.65000153,39.90000153,40.56999969,40.56999969,8243006
1/12/2024,40.68000031,40.83000183,40.47999954,40.72000122,40.72000122,5303672
2/12/2024,40.86999893,40.90000153,40.61000061,40.65999985,40.65999985,6070642
3/12/2024,40.97000122,41.04999924,40.61000061,41.04999924,41.04999924,7530805
4/12/2024,41,41.02999878,40.52999878,40.59000015,40.59000015,5793076
5/12/2024,40.54999924,40.70000076,40.33000183,40.70000076,40.70000076,5226639
8/12/2024,40.20000076,40.64500046,39.95000076,40.59000015,40.59000015,5399573
9/12/2024,41.75,42.27000046,41.68000031,41.83000183,41.83000183,11108702
10/12/2024,41.77999878,42.06000137,41.70000076,42,42,5394263
11/12/2024,42,42.13999939,41.75,41.79000092,41.79000092,3936712
12/12/2024,41.20000076,41.29999924,40.97000122,41.16999817,41.16999817,5219863
15/12/2024,40.59999847,40.68000031,40.18999863,40.34999847,40.34999847,7741369
16/12/2024,40.18000031,40.61000061,40.09999847,40.24000168,40.24000168,6264848
17/12/2024,40.29999924,40.54999924,40.18000031,40.27000046,40.27000046,6453398
18/12/2024,39.54999924,39.83000183,39.47000122,39.68000031,39.68000031,11725344
19/12/2024,39.22999954,39.59000015,39.20999908,39.59000015,39.59000015,19531098
22/12/2024,39.5,39.90000153,39.34000015,39.90000153,39.90000153,4431982
23/12/2024,39.56000137,39.80500031,39.52000046,39.72999954,39.72999954,2518413
26/12/2024,39.68999863,40.13000107,39.63999939,39.77000046,39.77000046,4655017
29/12/2024,39.77000046,39.90999985,39.65000153,39.84000015,39.84000015,3032871
30/12/2024,39.40999985,39.63000107,39.34000015,39.54999924,39.54999924,3880382
